"PrimaryKey","siteid","ProportionCriteriaMet"
"17082815171493072017-09-01","R012XY021ID",1
"17082908173627362017-09-01","R012XY004ID",1
"17082912002998032017-09-01","R012XY004ID",1
"17082912010794942017-09-01","R012XY004ID",1
"17082912202932882017-09-01","R012XY004ID",1
"17083007433020572017-09-01","R012XY046ID",1
"17083008385787032017-09-01","R012XY021ID",1
"17083009512811152017-09-01","R012XY012ID",1
"17083010104723592017-09-01","R012XY004ID",1
"17083011061935852017-09-01","R012XY012ID",1
"17083012381969262017-09-01","R012XY004ID",1
"17083016021357232017-09-01","R012XY004ID",1
"17083108080489272017-09-01","R012XY046ID",1
"17083109000710542017-09-01","R012XY046ID",1
"1708311131061412017-09-01","R012XY004ID",1
"17083114394627432017-09-01","R012XY004ID",1
"17083115585490502017-09-01","R012XY004ID",1
"17090507135995872017-09-01","R012XY004ID",1
"17090508472127522017-09-01","R012XY046ID",1
"17090613331529442017-09-01","R012XY046ID",1
"17090709565841352017-09-01","R012XY046ID",1
"17090710532078122017-09-01","R012XY004ID",1
"17090717322514582017-09-01","R012XY004ID",1
"17090809554273312017-09-01","R012XY004ID",1
"17090813023632262017-09-01","R012XY012ID",1
"17090909211880342017-09-01","R012XY012ID",1
"17090910015232932017-09-01","R012XY004ID",1
"17090914200251612017-09-01","R012XY012ID",1
"17091010172741462017-09-01","R012XY004ID",1
"17091010380853472017-09-01","R012XY004ID",1
"17091108471178522017-09-01","R012XY004ID",1
"17091109463481962017-09-01","R012XY004ID",1
"1710121206447272017-09-01","R012XY004ID",1
"17101215062195452017-09-01","R012XY004ID",1
"17101308475455382017-09-01","R012XY004ID",1
"17101310244460352017-09-01","R012XY004ID",1
"17101312332135302017-09-01","R012XY004ID",1
"18042715553239972018-09-01","R012XY007ID",0.857142857142857
"18050708533343092018-09-01","R012XY009ID",0.571428571428571
"18050708540572552018-09-01","R012XY004ID",1
"18050708542872442018-09-01","R012XY046ID",1
"18050708544911662018-09-01","R012XY007ID",0.714285714285714
"18051715115542432018-09-01","R012XY007ID",0.714285714285714
"18052309204664122018-09-01","R012XY004ID",1
"1805231831207812018-09-01","R012XY004ID",1
"18061413011619532018-09-01","R012XY004ID",1
"18061512520779362018-09-01","R012XY004ID",1
"18061611451347252018-09-01","R012XY004ID",1
"18061711552959522018-09-01","R012XY004ID",1
"18061816433712162018-09-01","R012XY004ID",1
"18061910335877822018-09-01","R012XY004ID",1
"18061915304278272018-09-01","R012XY004ID",1
"18061917264765802018-09-01","R012XY004ID",1
"18062514052378962018-09-01","R012XY046ID",1
"18062709433345742018-09-01","R012XY046ID",1
"18070207444079422018-09-01","R012XY004ID",1
"18071210195367582018-09-01","R012XY004ID",1
"18071312105380882018-09-01","R012XY004ID",1
"18071609460231312018-09-01","R012XY004ID",1
"18071710043358312018-09-01","R012XY004ID",1
"18072616595340252018-09-01","R012XY004ID",1
"18072810162693212018-09-01","R012XY004ID",1
"18073113442453132018-09-01","R012XY007ID",0.571428571428571
"19042515582284022019-09-01","R012XY004ID",1
"19042515590125062019-09-01","R012XY004ID",1
"19042515592539312019-09-01","R012XY004ID",1
"19042515593391072019-09-01","R012XY004ID",1
"19042516041553642019-09-01","R012XY004ID",1
"19042516061090192019-09-01","R012XY004ID",1
"19042516084230222019-09-01","R012XY004ID",1
"19042516091233502019-09-01","R012XY004ID",1
"19042516095951792019-09-01","R012XY004ID",1
"19042516102616172019-09-01","R012XY004ID",1
"19042516105467712019-09-01","R012XY004ID",1
"19042516120151882019-09-01","R012XY004ID",1
"19042516140096152019-09-01","R012XY012ID",1
"19042516143957132019-09-01","R012XY004ID",1
"19042516150810292019-09-01","R012XY004ID",1
"19042516155957402019-09-01","R012XY004ID",1
"19042516162450632019-09-01","R012XY004ID",1
"19042516165317332019-09-01","R012XY004ID",1
"19042516172366942019-09-01","R012XY004ID",1
"19042516175491332019-09-01","R012XY004ID",1
"19042516200480182019-09-01","R012XY004ID",1
"19042516203047802019-09-01","R012XY004ID",1
"19042516211064662019-09-01","R012XY004ID",1
"19042516213642672019-09-01","R012XY004ID",1
"19042516220317942019-09-01","R012XY004ID",1
"19042516223235722019-09-01","R012XY004ID",1
"19042516225851432019-09-01","R012XY004ID",1
"19042516232341982019-09-01","R012XY004ID",1
"19042516235595582019-09-01","R012XY004ID",1
"19042516242532222019-09-01","R012XY004ID",1
"19042516245383202019-09-01","R012XY004ID",1
"19042516251996122019-09-01","R012XY004ID",1
"19042516254939242019-09-01","R012XY004ID",1
"19042516271225072019-09-01","R012XY004ID",1
"19042516290325112019-09-01","R012XY004ID",1
"1904261131467032019-09-01","R012XY004ID",1
"19042611393475402019-09-01","R012XY004ID",1
"19042611401038302019-09-01","R012XY004ID",1
"19042611461357422019-09-01","R012XY004ID",1
"19042611464420422019-09-01","R012XY004ID",1
"1904261147356332019-09-01","R012XY004ID",1
"19042611492764362019-09-01","R012XY004ID",1
"19042611495269622019-09-01","R012XY004ID",1
"19042611501691002019-09-01","R012XY004ID",1
"19042611504828282019-09-01","R012XY004ID",1
"19042611521595732019-09-01","R012XY004ID",1
"1904261154346172019-09-01","R012XY004ID",1
"19042611590543202019-09-01","R012XY004ID",1
"19042611592950572019-09-01","R012XY004ID",1
"19042612002518942019-09-01","R012XY004ID",1
"19042612021370652019-09-01","R012XY004ID",1
"19042612023495522019-09-01","R012XY004ID",1
"19042612331280732019-09-01","R012XY004ID",1
"19042612340513052019-09-01","R012XY012ID",1
"19042612400574522019-09-01","R012XY004ID",1
"19042612403921252019-09-01","R012XY004ID",1
"19042612410981732019-09-01","R012XY004ID",1
"19042612414815952019-09-01","R012XY004ID",1
"19050208523727422019-09-01","R012XY046ID",1
"19050214563341002019-09-01","R012XY046ID",1
"19050215250183992019-09-01","R012XY007ID",0.714285714285714
"19050309404247602019-09-01","R012XY046ID",1
"19050310451570872019-09-01","R012XY046ID",1
"19050313370184852019-09-01","R012XY004ID",1
"19050314073448672019-09-01","R012XY046ID",1
"19050408430986012019-09-01","R012XY046ID",1
"19050408454296072019-09-01","R012XY004ID",1
"19050409034332422019-09-01","R012XY046ID",1
"19050409152225062019-09-01","R012XY004ID",1
"19050411091918032019-09-01","R012XY007ID",0.714285714285714
"19050411134663312019-09-01","R012XY046ID",1
"1905041127444212019-09-01","R012XY004ID",1
"19050414354448512019-09-01","R012XY046ID",1
"1905050707289642019-09-01","R012XY046ID",1
"19050507082374772019-09-01","R012XY046ID",1
"19050507091491972019-09-01","R012XY046ID",1
"190505093613532019-09-01","R012XY004ID",1
"19050510434979162019-09-01","R012XY004ID",1
"19050510535474272019-09-01","R012XY004ID",1
"19050512282618502019-09-01","R012XY007ID",0.714285714285714
"1905060725176892019-09-01","R012XY004ID",1
"19050608341883622019-09-01","R012XY004ID",1
"19050608395616822019-09-01","R012XY004ID",1
"19050611091921182019-09-01","R012XY007ID",0.714285714285714
"19050611433584952019-09-01","R012XY046ID",1
"19050611451037432019-09-01","R012XY004ID",1
"19050612340373002019-09-01","R012XY004ID",1
"19050615084482842019-09-01","R012XY007ID",0.714285714285714
"19050622062049152019-09-01","R012XY004ID",1
"19050708275812352019-09-01","R012XY004ID",1
"19050708321981302019-09-01","R012XY046ID",1
"19050710202353472019-09-01","R012XY004ID",1
"19050710523828802019-09-01","R012XY004ID",1
"19050712145139422019-09-01","R012XY046ID",1
"19050714390060972019-09-01","R012XY004ID",1
"19050716105490262019-09-01","R012XY019ID",0.714285714285714
"19050808044480992019-09-01","R012XY004ID",1
"19050809501337932019-09-01","R012XY004ID",1
"19051409581382302019-09-01","R012XY007ID",0.714285714285714
"19051415231850262019-09-01","R012XY007ID",0.857142857142857
"1905151122529482019-09-01","R012XY007ID",0.714285714285714
"19051512363652522019-09-01","R012XY004ID",1
"19051608501755842019-09-01","R012XY004ID",1
"19051609244163182019-09-01","R012XY004ID",1
"19051609305887712019-09-01","R012XY007ID",0.857142857142857
"1905160931569452019-09-01","R012XY007ID",0.714285714285714
"19051609341591892019-09-01","R012XY046ID",1
"19051610104625062019-09-01","R012XY004ID",1
"19051611312291822019-09-01","R012XY046ID",1
"19051614501049062019-09-01","R012XY007ID",0.571428571428571
"19051615021923592019-09-01","R012XY007ID",0.714285714285714
"19051615522841182019-09-01","R012XY004ID",1
"19051617011316182019-09-01","R012XY004ID",1
"19051617185672912019-09-01","R012XY004ID",1
"19051708465917022019-09-01","R012XY004ID",1
"19051709522136482019-09-01","R012XY004ID",1
"19051711580191202019-09-01","R012XY004ID",1
"19051714042428762019-09-01","R012XY004ID",1
"19051716033091102019-09-01","R012XY046ID",1
"19051719303451612019-09-01","R012XY004ID",1
"19051807455774152019-09-01","R012XY004ID",1
"19051808364811382019-09-01","R012XY004ID",1
"1905181023341802019-09-01","R012XY004ID",1
"19051810383599552019-09-01","R012XY046ID",1
"19051811115039962019-09-01","R012XY046ID",1
"19051811430936072019-09-01","R012XY046ID",1
"19051814172045882019-09-01","R012XY004ID",1
"19051815441127962019-09-01","R012XY046ID",1
"19051815493165892019-09-01","R012XY046ID",1
"19051816540882232019-09-01","R012XY004ID",1
"19051817093875362019-09-01","R012XY007ID",0.714285714285714
"19051908260273722019-09-01","R012XY004ID",1
"19051910164325942019-09-01","R012XY046ID",1
"1905191138252982019-09-01","R012XY004ID",1
"19051912362997642019-09-01","R012XY004ID",1
"19051913115594652019-09-01","R012XY007ID",0.571428571428571
"19051913170960982019-09-01","R012XY004ID",1
"19051914525055582019-09-01","R012XY046ID",1
"19051916151526052019-09-01","R012XY004ID",1
"19052008104031482019-09-01","R012XY004ID",1
"19052008213665242019-09-01","R012XY004ID",1
"1905201031339912019-09-01","R012XY046ID",1
"19052011025197462019-09-01","R012XY004ID",1
"19052011421467802019-09-01","R012XY004ID",1
"19052011520133422019-09-01","R012XY003ID",0.428571428571429
"19052013394798932019-09-01","R012XY046ID",1
"19052110115658812019-09-01","R012XY046ID",1
"19052710382548582019-09-01","R012XY007ID",0.714285714285714
"1905280912002532019-09-01","R012XY046ID",1
"19052810535477422019-09-01","R012XY046ID",1
"19052815041890442019-09-01","R012XY046ID",1
"19052815120830532019-09-01","R012XY046ID",1
"19052911384220592019-09-01","R012XY004ID",1
"19052912002167052019-09-01","R012XY004ID",1
"19052913151051892019-09-01","R012XY004ID",1
"19053008492916892019-09-01","R012XY004ID",1
"19053008525141852019-09-01","R012XY046ID",1
"1905300902087212019-09-01","R012XY004ID",1
"19053009024380192019-09-01","R012XY046ID",1
"19053009054666502019-09-01","R012XY046ID",1
"19053009242967662019-09-01","R012XY004ID",1
"19053009414129522019-09-01","R012XY004ID",1
"19053010285425742019-09-01","R012XY004ID",1
"19053010560373062019-09-01","R012XY046ID",1
"19053013053931042019-09-01","R012XY004ID",1
"19053014014114612019-09-01","R012XY004ID",1
"19053014202741042019-09-01","R012XY046ID",1
"19053014352889492019-09-01","R012XY004ID",1
"19053016115947482019-09-01","R012XY004ID",1
"19053108451814722019-09-01","R012XY046ID",1
"19053109264631422019-09-01","R012XY004ID",1
"19053110485764632019-09-01","R012XY004ID",1
"1905311101526322019-09-01","R012XY004ID",1
"19053111031350232019-09-01","R012XY046ID",1
"19053111032920502019-09-01","R012XY004ID",1
"19053112271953832019-09-01","R012XY004ID",1
"19053113124153632019-09-01","R012XY004ID",1
"1905311332585292019-09-01","R012XY004ID",1
"19053113335695202019-09-01","R012XY004ID",1
"19053113570627302019-09-01","R012XY046ID",1
"19053114431819732019-09-01","R012XY046ID",1
"19060109175791882019-09-01","R012XY004ID",1
"19060110312553202019-09-01","R012XY004ID",1
"19060111053787072019-09-01","R012XY004ID",1
"19060111155829412019-09-01","R012XY046ID",1
"19060113051018652019-09-01","R012XY004ID",1
"19060113171971642019-09-01","R012XY004ID",1
"19060113223765892019-09-01","R012XY004ID",1
"19060114490960782019-09-01","R012XY004ID",1
"19060115033962172019-09-01","R012XY004ID",1
"19060117054056352019-09-01","R012XY004ID",1
"19060118153988672019-09-01","R012XY004ID",1
"19060208261516342019-09-01","R012XY004ID",1
"19060209005521592019-09-01","R012XY004ID",1
"19060209081387242019-09-01","R012XY004ID",1
"19060209091999002019-09-01","R012XY004ID",1
"19060210523972552019-09-01","R012XY004ID",1
"19060211441220592019-09-01","R012XY046ID",1
"1906021229053862019-09-01","R012XY004ID",1
"1906021415287792019-09-01","R012XY004ID",1
"19060214340394062019-09-01","R012XY004ID",1
"1906021458107582019-09-01","R012XY004ID",1
"19060216140054992019-09-01","R012XY004ID",1
"19060218041682592019-09-01","R012XY004ID",1
"19060309250740112019-09-01","R012XY004ID",1
"19060309333714182019-09-01","R012XY046ID",1
"19060310092252702019-09-01","R012XY004ID",1
"19060311354227252019-09-01","R012XY004ID",1
"19060312141798992019-09-01","R012XY004ID",1
"19060312322128872019-09-01","R012XY004ID",1
"19060312533616262019-09-01","R012XY046ID",1
"19060313121344192019-09-01","R012XY004ID",1
"19060313214866232019-09-01","R012XY004ID",1
"19060314404765722019-09-01","R012XY004ID",1
"1906031520444002019-09-01","R012XY004ID",1
"19060407484395032019-09-01","R012XY046ID",1
"19060408331783592019-09-01","R012XY046ID",1
"19060409481213472019-09-01","R012XY004ID",1
"19060410001383962019-09-01","R012XY004ID",1
"19060410073569652019-09-01","R012XY004ID",1
"19060410153442912019-09-01","R012XY004ID",1
"19060411300694892019-09-01","R012XY046ID",1
"19060413594529872019-09-01","R012XY004ID",1
"1906041629427852019-09-01","R012XY001ID",1
"19060512010071332019-09-01","R012XY004ID",1
"19060609044588262019-09-01","R012XY004ID",1
"19061111131790662019-09-01","R012XY046ID",1
"19061111361038322019-09-01","R012XY004ID",1
"19061115501386782019-09-01","R012XY004ID",1
"19061116015426182019-09-01","R012XY004ID",1
"19061116534788252019-09-01","R012XY004ID",1
"1906111713247982019-09-01","R012XY004ID",1
"19061210211292072019-09-01","R012XY004ID",1
"19061210451141412019-09-01","R012XY004ID",1
"19061211001977092019-09-01","R012XY004ID",1
"19061211022280912019-09-01","R012XY004ID",1
"19061212271368042019-09-01","R012XY004ID",1
"19061214063514482019-09-01","R012XY004ID",1
"19061214262945312019-09-01","R012XY004ID",1
"19061214573081912019-09-01","R012XY046ID",1
"19061215123462142019-09-01","R012XY004ID",1
"19061216300544182019-09-01","R012XY004ID",1
"19061308241150442019-09-01","R012XY004ID",1
"19061309410741232019-09-01","R012XY004ID",1
"19061309414082792019-09-01","R012XY004ID",1
"19061310185347412019-09-01","R012XY004ID",1
"19061310224721652019-09-01","R012XY004ID",1
"190613103533322019-09-01","R012XY004ID",1
"19061311034560972019-09-01","R012XY001ID",0.4
"19061311402377222019-09-01","R012XY004ID",1
"19061312191673362019-09-01","R012XY004ID",1
"19061313250277562019-09-01","R012XY004ID",1
"19061313565541662019-09-01","R012XY004ID",1
"19061314590112442019-09-01","R012XY004ID",1
"19061315345385382019-09-01","R012XY046ID",1
"19061317174538582019-09-01","R012XY004ID",1
"19061320124831252019-09-01","R012XY004ID",1
"19061408154287642019-09-01","R012XY004ID",1
"19061409164794772019-09-01","R012XY004ID",1
"19061409252251952019-09-01","R012XY004ID",1
"19061409320354392019-09-01","R012XY004ID",1
"19061411473362452019-09-01","R012XY004ID",1
"19061412312066422019-09-01","R012XY004ID",1
"19061412313314112019-09-01","R012XY004ID",1
"19061413101534512019-09-01","R012XY046ID",1
"19061415231223112019-09-01","R012XY004ID",1
"19061415261785992019-09-01","R012XY004ID",1
"19061509451944462019-09-01","R012XY004ID",1
"19061510145745172019-09-01","R012XY004ID",1
"19061510155273332019-09-01","R012XY004ID",1
"1906151016114932019-09-01","R012XY046ID",1
"19061510194030642019-09-01","R012XY004ID",1
"19061511084272062019-09-01","R012XY004ID",1
"19061514252063662019-09-01","R012XY004ID",1
"19061514460246492019-09-01","R012XY004ID",1
"19061516382217962019-09-01","R012XY004ID",1
"19061608092769312019-09-01","R012XY004ID",1
"19061608344157962019-09-01","R012XY004ID",1
"19061609551666592019-09-01","R012XY004ID",1
"19061610135310382019-09-01","R012XY004ID",1
"19061610182299312019-09-01","R012XY004ID",1
"19061611231932812019-09-01","R012XY004ID",1
"19061611292693382019-09-01","R012XY004ID",1
"19061614135864502019-09-01","R012XY004ID",1
"19061615332053092019-09-01","R012XY004ID",1
"1906161547485922019-09-01","R012XY004ID",1
"1906161549016232019-09-01","R012XY004ID",1
"19061708400411222019-09-01","R012XY004ID",1
"19061709205827932019-09-01","R012XY004ID",1
"19061709555312652019-09-01","R012XY004ID",1
"1906171005351062019-09-01","R012XY004ID",1
"19061710302196362019-09-01","R012XY004ID",1
"19061711545430002019-09-01","R012XY012ID",1
"19061713342075372019-09-01","R012XY046ID",1
"19061713363473412019-09-01","R012XY012ID",1
"19061714053751352019-09-01","R012XY004ID",1
"19061714182098362019-09-01","R012XY046ID",1
"19061715171175232019-09-01","R012XY004ID",1
"19061808461113042019-09-01","R012XY046ID",1
"19061808544611112019-09-01","R012XY004ID",1
"19061809494147142019-09-01","R012XY004ID",1
"19061809504015692019-09-01","R012XY004ID",1
"19061810184535882019-09-01","R012XY046ID",1
"19061810415175022019-09-01","R012XY004ID",1
"19061810432791232019-09-01","R012XY004ID",1
"19061909315282202019-09-01","R012XY012ID",1
"19061912024319262019-09-01","R012XY012ID",1
"19061914344333922019-09-01","R012XY004ID",1
"19062010102073552019-09-01","R012XY004ID",1
"19062013315776282019-09-01","R012XY004ID",1
"19062109360182672019-09-01","R012XY002ID",1
"19062412175716802019-09-01","R012XY004ID",1
"19062510370921362019-09-01","R012XY046ID",1
"19062512060010292019-09-01","R012XY004ID",1
"19062515095844642019-09-01","R012XY046ID",1
"19062515495359552019-09-01","R012XY004ID",1
"19062516113492362019-09-01","R012XY004ID",1
"1906251618055722019-09-01","R012XY004ID",1
"19062608031513902019-09-01","R012XY004ID",1
"19062608394357322019-09-01","R012XY004ID",1
"19062609061535122019-09-01","R012XY004ID",1
"190626132009302019-09-01","R012XY046ID",1
"19062613295114532019-09-01","R012XY004ID",1
"19062613350761542019-09-01","R012XY046ID",1
"19062613461937712019-09-01","R012XY046ID",1
"19062613475949892019-09-01","R012XY004ID",1
"19062616225970412019-09-01","R012XY046ID",1
"1906261629397342019-09-01","R012XY004ID",1
"19062619054594272019-09-01","R012XY004ID",1
"19062708184947682019-09-01","R012XY004ID",1
"19062708220016382019-09-01","R012XY004ID",1
"19062708280988022019-09-01","R012XY004ID",1
"19062708410490462019-09-01","R012XY004ID",1
"19062710002192782019-09-01","R012XY004ID",1
"19062710253512922019-09-01","R012XY046ID",1
"19062710382145582019-09-01","R012XY046ID",1
"19062710572470402019-09-01","R012XY004ID",1
"19062711103558172019-09-01","R012XY004ID",1
"1906271146158262019-09-01","R012XY004ID",1
"19062714151547562019-09-01","R012XY046ID",1
"1906271527346762019-09-01","R012XY004ID",1
"19062715510580702019-09-01","R012XY046ID",1
"19062717530963622019-09-01","R012XY012ID",1
"19062808525697602019-09-01","R012XY046ID",1
"19062809080450192019-09-01","R012XY004ID",1
"19062809322174362019-09-01","R012XY004ID",1
"19062810045024282019-09-01","R012XY004ID",1
"19062811011679832019-09-01","R012XY046ID",1
"19062813455911212019-09-01","R012XY046ID",1
"19062814183087192019-09-01","R012XY004ID",1
"19062907541767532019-09-01","R012XY046ID",1
"19062908205324492019-09-01","R012XY004ID",1
"19062909421292472019-09-01","R012XY007ID",0.714285714285714
"19062910152772882019-09-01","R012XY004ID",1
"19062910295153062019-09-01","R012XY004ID",1
"19062911131754642019-09-01","R012XY004ID",1
"19062911584246092019-09-01","R012XY004ID",1
"19062912365632922019-09-01","R012XY004ID",1
"1906291246219412019-09-01","R012XY024ID",0.5
"19062913155021762019-09-01","R012XY046ID",1
"19062915094216142019-09-01","R012XY004ID",1
"19063008192176342019-09-01","R012XY004ID",1
"19063009153695352019-09-01","R012XY021ID",1
"19063009232440892019-09-01","R012XY046ID",1
"19063009464146612019-09-01","R012XY004ID",1
"19063010021350152019-09-01","R012XY046ID",1
"19063010393888232019-09-01","R012XY004ID",1
"19063011122615412019-09-01","R012XY004ID",1
"19063011495584082019-09-01","R012XY004ID",1
"19063012523295532019-09-01","R012XY046ID",1
"19063013382015912019-09-01","R012XY046ID",1
"19063014290556812019-09-01","R012XY004ID",1
"19063014462383522019-09-01","R012XY046ID",1
"1906301514289522019-09-01","R012XY004ID",1
"19070108462132302019-09-01","R012XY004ID",1
"19070109181843922019-09-01","R012XY012ID",1
"19070109354579312019-09-01","R012XY024ID",0.5
"19070110275245462019-09-01","R012XY046ID",1
"19070110395983602019-09-01","R012XY007ID",0.571428571428571
"1907011105121782019-09-01","R012XY004ID",1
"19070111055259782019-09-01","R012XY004ID",1
"19070113014162852019-09-01","R012XY029ID",0.5
"19070114162987752019-09-01","R012XY046ID",1
"19070114200141072019-09-01","R012XY004ID",1
"19070114353470442019-09-01","R012XY046ID",1
"19070207362653142019-09-01","R012XY004ID",1
"19070208032867242019-09-01","R012XY004ID",1
"19070208514082922019-09-01","R012XY012ID",1
"19070210072571922019-09-01","R012XY046ID",1
"19070210081087242019-09-01","R012XY012ID",1
"1907091458257992019-09-01","R012XY004ID",1
"19070917155694532019-09-01","R012XY004ID",1
"19071008100974392019-09-01","R012XY004ID",1
"19071010114612152019-09-01","R012XY004ID",1
"1907101033589582019-09-01","R012XY004ID",1
"19071010342767382019-09-01","R012XY004ID",1
"1907101301587742019-09-01","R012XY004ID",1
"19071014285445532019-09-01","R012XY004ID",1
"19071014451912132019-09-01","R012XY004ID",1
"1907101517499972019-09-01","R012XY004ID",1
"19071110285038412019-09-01","R012XY007ID",0.714285714285714
"1907111046265822019-09-01","R012XY004ID",1
"19071110473076342019-09-01","R012XY004ID",1
"19071110543463462019-09-01","R012XY004ID",1
"19071111001857942019-09-01","R012XY004ID",1
"19071111525855882019-09-01","R012XY004ID",1
"19071114160111372019-09-01","R012XY007ID",0.571428571428571
"1907111429068762019-09-01","R012XY004ID",1
"19071208432937072019-09-01","R012XY046ID",1
"19071209050666592019-09-01","R012XY046ID",1
"1907120912409962019-09-01","R012XY004ID",1
"19071210293747002019-09-01","R012XY004ID",1
"19071211421746542019-09-01","R012XY004ID",1
"19071212352623012019-09-01","R012XY046ID",1
"19071212493049852019-09-01","R012XY004ID",1
"19071215045929342019-09-01","R012XY046ID",1
"19071309420535812019-09-01","R012XY004ID",1
"1907130952444972019-09-01","R012XY046ID",1
"19071310503469142019-09-01","R012XY046ID",1
"19071311004857122019-09-01","R012XY004ID",1
"19071311060028162019-09-01","R012XY046ID",1
"19071311353856232019-09-01","R012XY004ID",1
"1907131230134322019-09-01","R012XY004ID",1
"19071314283951132019-09-01","R012XY046ID",1
"19071315010254872019-09-01","R012XY046ID",1
"19071409234740992019-09-01","R012XY004ID",1
"19071410181849082019-09-01","R012XY004ID",1
"19071410512369442019-09-01","R012XY046ID",1
"19071411015752082019-09-01","R012XY004ID",1
"19071411205762552019-09-01","R012XY004ID",1
"19071413312624592019-09-01","R012XY004ID",1
"19071416084997432019-09-01","R012XY007ID",0.714285714285714
"19071510000982532019-09-01","R012XY007ID",0.714285714285714
"19071510004322872019-09-01","R012XY004ID",1
"19071510273710522019-09-01","R012XY004ID",1
"19071512305831282019-09-01","R012XY017ID",1
"19071513111427522019-09-01","R012XY004ID",1
"190715131334452019-09-01","R012XY009ID",0.857142857142857
"19071514180631472019-09-01","R012XY007ID",0.714285714285714
"19071514240480792019-09-01","R012XY007ID",0.857142857142857
"19071515435549022019-09-01","R012XY046ID",1
"1907160851212172019-09-01","R012XY004ID",1
"19071609433978682019-09-01","R012XY007ID",0.571428571428571
"19071610261430602019-09-01","R012XY004ID",1
"19071613180573382019-09-01","R012XY004ID",1
"19071712235030992019-09-01","R012XY046ID",1
"19071717435347652019-09-01","R012XY046ID",1
"19071809393573572019-09-01","R012XY007ID",0.571428571428571
"19072310242124922019-09-01","R012XY009ID",0.714285714285714
"19072311560831202019-09-01","R012XY046ID",1
"19072314034453972019-09-01","R012XY004ID",1
"19072314173913632019-09-01","R012XY007ID",0.714285714285714
"19072315242215722019-09-01","R012XY046ID",1
"19072316532173912019-09-01","R012XY004ID",1
"19072410133970642019-09-01","R012XY002ID",0.571428571428571
"19072411023876272019-09-01","R012XY004ID",1
"19072413201984882019-09-01","R012XY046ID",1
"1907241440164052019-09-01","R012XY046ID",1
"19072414593429642019-09-01","R012XY046ID",1
"19072508442725652019-09-01","R012XY004ID",1
"19072509532626452019-09-01","R012XY046ID",1
"19072510163281352019-09-01","R012XY004ID",1
"1907251041348562019-09-01","R012XY004ID",1
"19072511530399812019-09-01","R012XY046ID",1
"19072512120036342019-09-01","R012XY004ID",1
"19072512144236802019-09-01","R012XY004ID",1
"19072515023182282019-09-01","R012XY004ID",1
"19072515073974572019-09-01","R012XY046ID",1
"19072515294681672019-09-01","R012XY004ID",1
"19072515323634682019-09-01","R012XY004ID",1
"19072515592762042019-09-01","R012XY004ID",1
"19072608310066392019-09-01","R012XY004ID",1
"19072609474068932019-09-01","R012XY004ID",1
"19072610180359932019-09-01","R012XY004ID",1
"19072610190177262019-09-01","R012XY004ID",1
"19072610394682702019-09-01","R012XY046ID",1
"19072611315175502019-09-01","R012XY004ID",1
"19072611512726772019-09-01","R012XY004ID",1
"19072614360035632019-09-01","R012XY004ID",1
"19072614570724262019-09-01","R012XY046ID",1
"19072615315632262019-09-01","R012XY004ID",1
"19072708375085572019-09-01","R012XY004ID",1
"19072709221792222019-09-01","R012XY004ID",1
"19072709235690792019-09-01","R012XY004ID",1
"1907270948455792019-09-01","R012XY004ID",1
"19072710365333882019-09-01","R012XY004ID",1
"19072710565191442019-09-01","R012XY004ID",1
"19072711024420782019-09-01","R012XY004ID",1
"19072711333498982019-09-01","R012XY004ID",1
"1907271439323152019-09-01","R012XY004ID",1
"19072714574569102019-09-01","R012XY004ID",1
"19072716465255682019-09-01","R012XY046ID",1
"19072809130841562019-09-01","R012XY004ID",1
"19072810514375712019-09-01","R012XY004ID",1
"19072811365883832019-09-01","R012XY012ID",1
"19072811440080452019-09-01","R012XY012ID",1
"19072811473247772019-09-01","R012XY004ID",1
"190728115850792019-09-01","R012XY004ID",1
"19072812051742692019-09-01","R012XY004ID",1
"19072814203072962019-09-01","R012XY004ID",1
"19072908514597572019-09-01","R012XY012ID",1
"19072909155179292019-09-01","R012XY002ID",0.428571428571429
"19072910364943352019-09-01","R012XY004ID",1
"19072910394995562019-09-01","R012XY004ID",1
"19072912200536522019-09-01","R012XY004ID",1
"19072912523823542019-09-01","R012XY009ID",0.571428571428571
"19072913132752512019-09-01","R012XY004ID",1
"19072914001761542019-09-01","R012XY046ID",1
"19072915222386232019-09-01","R012XY004ID",1
"19073008451453822019-09-01","R012XY046ID",1
"19073010152064972019-09-01","R012XY004ID",1
"19073010400642992019-09-01","R012XY004ID",1
"19073011504660822019-09-01","R012XY004ID",1
"19080614344464522019-09-01","R012XY046ID",1
"19080715394039842019-09-01","R012XY004ID",1
"19080716053913872019-09-01","R012XY046ID",1
"1908080931011772019-09-01","R012XY004ID",1
"19080809510561282019-09-01","R012XY004ID",1
"19080810105614132019-09-01","R012XY004ID",1
"19080810350858132019-09-01","R012XY004ID",1
"19080811210440172019-09-01","R012XY006ID",0.428571428571429
"19080818453049512019-09-01","R012XY004ID",1
"19080908530983462019-09-01","R012XY004ID",1
"19080909433548832019-09-01","R012XY004ID",1
"19080911161178372019-09-01","R012XY024ID",0.5
"19080912370426812019-09-01","R012XY004ID",1
"19080912370925042019-09-01","R012XY046ID",1
"1908091403231952019-09-01","R012XY004ID",1
"19081009082649402019-09-01","R012XY004ID",1
"19081010234116642019-09-01","R012XY004ID",1
"19081010520720632019-09-01","R012XY004ID",1
"19081011475573972019-09-01","R012XY004ID",1
"19081013434849042019-09-01","R012XY007ID",0.714285714285714
